@relation R_data_frame

@attribute Timestamp numeric
@attribute Temperature numeric

@data
20655,23.31
20662,23.25
20669,23.31
20675,23.31
20682,23.31
20688,23.31
20695,23.31
20701,23.31
20708,23.31
20715,23.31
20721,23.31
20728,23.31
20734,23.31
20741,23.38
20747,23.38
20754,23.38
20760,23.38
20767,23.38
20774,23.38
20780,23.38
20787,23.44
20793,23.38
20800,23.44
20806,23.44
20813,23.44
20819,23.44
20826,23.44
20833,23.44
20839,23.44
20846,23.44
20852,23.44
20859,23.5
20865,23.5
20872,23.5
20878,23.5
20885,23.5
20892,23.5
20898,23.5
20905,23.5
20911,23.5
20918,23.5
20924,23.5
20931,23.56
20937,23.56
20944,23.56
20951,23.56
20957,23.56
20964,23.56
20970,23.56
20977,23.56
20983,23.56
20990,23.56
20997,23.63
21003,23.63
21010,23.63
21016,23.63
21023,23.63
21029,23.63
21036,23.63
21042,23.63
21049,23.63
21056,23.63
21062,23.63
21069,23.69
21075,23.69
21082,23.69
21088,23.69
21095,23.69
21101,23.69
21108,23.69
21115,23.69
21121,23.69
21128,23.69
21134,23.75
21141,23.75
21147,23.69
21154,23.75
21160,23.75
21167,23.75
21174,23.75
21180,23.75
21187,23.75
21193,23.75
21200,23.75
21206,23.75
21213,23.75
21219,23.81
21226,23.81
21233,23.81
21239,23.81
21246,23.81
21252,23.81
21259,23.81
21265,23.81
21272,23.81
21278,23.81
21285,23.81
21292,23.88
21298,23.81
21305,23.81
21311,23.88
21318,23.88
21324,23.88
21331,23.88
21337,23.88
21344,23.88
21351,23.88
21357,23.88
21364,23.88
21370,23.88
21377,23.88
21383,23.94
21390,23.88
21397,23.94
21403,23.94
21410,23.94
21416,23.94
21423,23.94
21429,23.94
21436,23.94
21442,23.94
21449,23.94
21456,23.94
21462,23.94
21469,23.94
21475,23.94
21482,23.94
21488,24
21495,23.94
21501,24
21508,24
21515,24
21521,24
21528,24
21534,24
21541,24
21547,24
21554,24
21561,24
21567,24
21574,24
21580,24.06
21587,24.06
21593,24.06
21600,24.06
21606,24.06
21613,24.06
21620,24.06
21626,24.06
21633,24.06
21639,24.06
21646,24.06
21652,24.06
21659,24.06
21665,24.06
21672,24.06
21679,24.06
21685,24.06
21692,24.06
21698,24.06
21705,24.13
21711,24.13
21718,24.13
21724,24.13
21731,24.13
21738,24.13
21744,24.13
21751,24.13
21757,24.13
21764,24.13
21770,24.13
21777,24.13
21784,24.13
21790,24.13
21797,24.13
21803,24.13
21810,24.13
21816,24.13
21823,24.13
21829,24.13
21836,24.19
21843,24.13
21849,24.19
21856,24.19
21862,24.19
21869,24.19
21875,24.19
21882,24.19
21888,24.19
21895,24.19
21902,24.19
21908,24.19
21915,24.19
21921,24.19
21928,24.19
21934,24.19
21941,24.19
21947,24.19
21954,24.25
21961,24.25
21967,24.25
21974,24.25
21980,24.19
21987,24.25
21993,24.25
22000,24.19
22006,24.19
22013,24.25
22020,24.25
22026,24.25
22033,24.25
22039,24.25
22046,24.25
22052,24.25
22059,24.25
22066,24.25
22072,24.25
22079,24.25
22085,24.25
22092,24.25
22098,24.25
22105,24.25
22111,24.25
22118,24.25
22125,24.25
22131,24.31
22138,24.25
22144,24.25
22151,24.25
22157,24.31
22164,24.25
22170,24.31
22177,24.25
22184,24.31
22190,24.31
22197,24.31
22203,24.31
22210,24.31
22216,24.31
22223,24.31
22229,24.31
22236,24.31
22243,24.31
22249,24.31
22256,24.31
22262,24.31
22269,24.31
22275,24.31
22282,24.31
22288,24.31
22295,24.31
22302,24.31
22308,24.31
22315,24.31
22321,24.31
22328,24.31
22334,24.31
22341,24.31
22348,24.31
22354,24.31
22361,24.38
22367,24.31
22374,24.31
22380,24.38
22387,24.31
22393,24.31
22400,24.38
22407,24.38
22413,24.38
22420,24.38
22426,24.31
22433,24.38
22439,24.38
22446,24.38
22452,24.38
22459,24.38
22466,24.38
22472,24.38
22479,24.38
22485,24.38
22492,24.38
22498,24.38
22505,24.38
22511,24.38
22518,24.38
22525,24.38
22531,24.38
22538,24.38
22544,24.38
22551,24.38
22557,24.38
22564,24.38
22571,24.38
22577,24.38
22584,24.38
22590,24.38
22597,24.38
22603,24.38
22610,24.38
22616,24.38
22623,24.38
22630,24.38
22636,24.38
22643,24.38
22649,24.38
22656,24.38
22662,24.38
22669,24.38
22675,24.38
22682,24.44
22689,24.44
22695,24.44
22702,24.38
22708,24.44
22715,24.44
22721,24.38
22728,24.38
22734,24.38
22741,24.38
22748,24.38
22754,24.44
22761,24.44
22767,24.44
22774,24.44
22783,24.44
22789,24.44
22793,24.44
22800,24.44
22807,24.44
22813,24.44
22820,24.44
22826,24.44
22833,24.44
22839,24.38
22846,24.44
22853,24.44
22859,24.44
22866,24.44
22872,24.44
22879,24.38
22885,24.44
22892,24.44
22898,24.44
22905,24.44
22912,24.44
22918,24.44
22925,24.44
22931,24.44
22938,24.44
22944,24.44
22951,24.44
22957,24.44
22964,24.44
22971,24.44
22977,24.44
22984,24.44
22990,24.44
22997,24.44
23003,24.44
23010,24.44
23016,24.44
23023,24.44
23030,24.44
23036,24.44
23043,24.44
23049,24.44
23056,24.44
23062,24.44
23069,24.44
23076,24.44
23082,24.44
23089,24.44
23095,24.44
23102,24.44
23108,24.44
23115,24.44
23121,24.44
23128,24.44
23135,24.44
23141,24.44
23148,24.44
23154,24.44
23161,24.44
23167,24.44
23174,24.44
23180,24.44
23187,24.44
23194,24.44
23200,24.44
23207,24.44
23213,24.44
23220,24.44
23226,24.44
23233,24.44
23239,24.44
23246,24.44
23253,24.44
23259,24.44
23266,24.44
23272,24.44
23279,24.44
23285,24.44
23292,24.44
23298,24.44
23305,24.44
23312,24.44
23318,24.44
23325,24.44
23331,24.44
23338,24.44
23344,24.44
23351,24.44
23358,24.44
23364,24.44
23371,24.44
23377,24.44
23384,24.44
23390,24.44
23397,24.44
23403,24.44
23410,24.44
23417,24.44
23423,24.44
23430,24.44
23436,24.44
23443,24.44
23449,24.44
23456,24.44
23462,24.44
23469,24.44
23476,24.44
23482,24.44
23489,24.44
23495,24.44
23502,24.44
23508,24.44
23515,24.44
23521,24.44
23528,24.44
23535,24.44
23541,24.44
23548,24.44
23554,24.44
23561,24.44
23567,24.44
23574,24.44
23581,24.44
23587,24.44
23594,24.44
23600,24.44
23607,24.44
23613,24.44
23620,24.44
23626,24.44
23633,24.44
23640,24.44
23646,24.44
23653,24.44
23659,24.44
23666,24.44
23672,24.44
23679,24.44
23685,24.44
23692,24.44
23699,24.44
23705,24.44
23712,24.44
23718,24.44
23725,24.44
23731,24.44
23738,24.44
23744,24.44
23751,24.44
23758,24.44
23764,24.44
23771,24.44
23777,24.44
23784,24.44
23790,24.44
23797,24.44
23803,24.44
23810,24.44
23817,24.44
23823,24.44
23830,24.44
23836,24.44
23843,24.44
23849,24.44
23856,24.44
23863,24.44
23869,24.44
23876,24.44
23882,24.44
23889,24.44
23895,24.44
23902,24.44
23908,24.44
23915,24.44
23922,24.44
23928,24.44
23935,24.38
23941,24.44
23948,24.38
23954,24.38
23961,24.38
23967,24.38
23974,24.44
23981,24.44
23987,24.44
23994,24.44
24000,24.44
24007,24.44
24013,24.38
24020,24.44
24026,24.44
24033,24.44
24040,24.44
24046,24.38
24053,24.38
24059,24.38
24066,24.38
24072,24.38
24079,24.44
24085,24.38
24092,24.38
24099,24.44
24105,24.44
24112,24.38
24118,24.38
24125,24.38
24131,24.44
24138,24.44
24145,24.38
24151,24.38
24158,24.44
24164,24.38
24171,24.38
24177,24.38
24184,24.38
24190,24.38
24197,24.38
24204,24.38
24210,24.38
24217,24.38
24223,24.38
24230,24.38
24236,24.38
24243,24.38
24249,24.38
24256,24.38
24263,24.38
24269,24.38
24276,24.38
24282,24.38
24289,24.38
24295,24.38
24302,24.38
24308,24.38
24315,24.38
24322,24.38
24328,24.38
24335,24.38
24341,24.38
24348,24.38
24354,24.38
24361,24.31
24368,24.38
24374,24.38
24381,24.38
24387,24.38
24394,24.38
24400,24.31
24407,24.38
24413,24.38
24420,24.38
24427,24.38
24433,24.38
24440,24.38
24446,24.38
24453,24.31
24459,24.38
24466,24.31
24472,24.38
24479,24.38
24486,24.31
24492,24.31
24499,24.31
24505,24.38
24512,24.38
24518,24.31
24525,24.31
24531,24.31
24538,24.31
24545,24.31
24551,24.38
24558,24.38
24564,24.31
24571,24.31
24577,24.31
24584,24.31
24590,24.31
24597,24.31
24604,24.31
24610,24.31
24617,24.31
24623,24.31
24630,24.31
24636,24.31
24643,24.31
24650,24.31
24656,24.31
24663,24.31
24669,24.31
24676,24.31
24682,24.31
24689,24.31
24695,24.31
24702,24.31
24709,24.31
24715,24.31
24722,24.31
24728,24.31
24735,24.31
24741,24.31
24748,24.31
24754,24.31
24761,24.31
24768,24.31
24774,24.31
24781,24.31
24787,24.31
24794,24.31
24800,24.31
24807,24.31
24813,24.31
24820,24.31
24827,24.31
24833,24.31
24840,24.31
24846,24.31
24853,24.31
24859,24.31
24866,24.31
24872,24.25
24879,24.31
24886,24.25
24892,24.31
24899,24.31
24905,24.31
24912,24.25
24918,24.31
24925,24.31
24932,24.25
24938,24.25
24945,24.25
24951,24.25
24958,24.25
24964,24.25
24971,24.25
24977,24.25
24984,24.25
24991,24.25
24997,24.25
25004,24.25
25010,24.25
25017,24.25
25023,24.25
25030,24.25
25036,24.25
25043,24.25
25050,24.25
25056,24.25
25063,24.25
25069,24.25
25076,24.25
25082,24.25
25089,24.25
25095,24.25
25102,24.25
25109,24.25
25115,24.25
25122,24.25
25128,24.25
25135,24.25
25141,24.25
25148,24.25
25155,24.25
25161,24.25
25168,24.25
25174,24.25
25181,24.25
25187,24.25
25194,24.25
25200,24.25
25207,24.25
25214,24.25
25220,24.25
25227,24.19
25233,24.25
25240,24.19
25246,24.25
25253,24.25
25259,24.25
25266,24.19
25273,24.19
25279,24.19
25286,24.19
25292,24.19
25299,24.19
25305,24.25
25312,24.19
25318,24.19
25325,24.19
25332,24.19
25338,24.19
25345,24.19
25351,24.19
25358,24.19
25364,24.19
25371,24.19
25377,24.19
25384,24.19
25391,24.19
25397,24.19
25404,24.19
25410,24.19
25417,24.19
25423,24.19
25430,24.19
25437,24.19
25443,24.19
25450,24.19
25456,24.19
25463,24.19
25469,24.19
25476,24.13
25482,24.19
25489,24.19
25496,24.19
25502,24.19
25509,24.13
25515,24.19
25522,24.19
25528,24.13
25535,24.19
25541,24.13
25548,24.13
25555,24.13
25561,24.19
25568,24.13
25574,24.13
25581,24.13
25587,24.13
25594,24.13
25601,24.13
25607,24.13
25614,24.13
25620,24.13
25627,24.13
25633,24.13
25640,24.13
25646,24.13
25653,24.13
25659,24.13
25666,24.13
25673,24.13
25679,24.13
25686,24.13
25692,24.13
25699,24.13
25705,24.13
25712,24.13
25719,24.13
25725,24.13
25732,24.13
25738,24.13
25745,24.13
25751,24.13
25758,24.13
25764,24.13
25771,24.13
25778,24.13
25784,24.13
25791,24.06
25797,24.13
25804,24.13
25810,24.13
25817,24.13
25823,24.06
25830,24.06
25837,24.06
25843,24.13
25850,24.13
25856,24.13
25863,24.06
25869,24.06
25876,24.13
25882,24.13
25889,24.06
25896,24.06
25902,24.06
25909,24.06
25915,24.06
25922,24.06
25928,24.06
25935,24.06
25942,24.06
25948,24.06
25955,24.06
25961,24.06
25968,24.06
25974,24.06
25981,24.06
25987,24.06
25994,24.06
26001,24.06
26007,24.06
26014,24.06
26020,24.06
26027,24.06
26033,24.06
26040,24.06
26046,24.06
26053,24.06
26060,24.06
26066,24.06
26073,24.06
26079,24.06
26086,24.06
26092,24
26099,24.06
26105,24.06
26112,24.06
26119,24
26125,24
26132,24
26138,24
26145,24
26151,24
26158,24.06
26164,24
26171,24
26178,24
26184,24
26191,24.06
26197,24
26204,24
26210,24
26217,24
26224,24
26230,24
26237,24
26243,24
26250,24
26256,24
26263,24
26269,24
26276,24
26283,24
26289,24
26296,24
26302,24
26309,24
26315,24
26322,24
26328,24
26335,24
26342,24
26348,24
26355,24
26361,24
26368,24
26374,23.94
26381,24
26388,24
26394,24
26401,24
26407,23.94
26414,24
26420,24
26427,24
26433,23.94
26440,23.94
26447,24
26453,23.94
26460,23.94
26466,23.94
26473,23.94
26479,23.94
26486,23.94
26492,23.94
26499,23.94
26506,24
26512,23.94
26519,23.94
26525,23.94
26532,23.94
26538,23.94
26545,23.94
26552,23.94
26558,23.94
26565,23.94
26571,23.94
26578,23.94
26584,23.94
26591,23.94
26597,23.94
26604,23.94
26611,23.94
26617,23.94
26624,23.94
26630,23.94
26637,23.94
26643,23.94
26650,23.94
26656,23.94
26663,23.94
26670,23.94
26676,23.94
26683,23.94
26689,23.94
26696,23.94
26702,23.94
26709,23.94
26715,23.94
26722,23.94
26729,23.94
26735,23.88
26742,23.88
26748,23.94
26755,23.88
26761,23.88
26768,23.88
26774,23.88
26781,23.88
26788,23.88
26794,23.81
26801,23.81
26807,23.81
26814,23.81
26820,23.75
26827,23.75
26834,23.75
26840,23.75
26847,23.75
26853,23.75
26860,23.75
26866,23.75
26873,23.75
26879,23.69
26886,23.69
26894,23.69
26899,23.69
26906,23.69
26912,23.69
26919,23.69
26925,23.69
26932,23.69
26938,23.69
26945,23.69
26952,23.69
26958,23.63
26965,23.63
26971,23.63
26978,23.63
26984,23.63
26991,23.63
26997,23.63
27004,23.63
27011,23.63
27017,23.63
27024,23.63
27030,23.63
27037,23.63
27043,23.63
27050,23.63
27056,23.63
27063,23.63
27070,23.63
27076,23.63
27083,23.56
27089,23.63
27096,23.63
27102,23.56
27109,23.56
27115,23.56
27122,23.56
27129,23.56
27135,23.56
27142,23.63
27148,23.56
27155,23.56
27161,23.63
27168,23.56
27174,23.56
27181,23.56
27188,23.56
27194,23.56
27201,23.56
27207,23.56
27214,23.56
27220,23.56
27227,23.56
27233,23.56
27240,23.56
27247,23.56
27253,23.56
27260,23.56
27266,23.56
27273,23.56
27279,23.56
27286,23.56
27292,23.56
27299,23.56
27306,23.56
27312,23.56
27319,23.56
27325,23.56
27332,23.56
27338,23.5
27345,23.5
27352,23.56
27358,23.56
27365,23.56
27371,23.5
27378,23.5
27384,23.5
27391,23.5
27397,23.5
27404,23.56
27411,23.5
27417,23.5
27424,23.5
27430,23.5
27437,23.5
27443,23.5
27450,23.5
27456,23.5
27463,23.5
27470,23.5
27476,23.5
27483,23.5
27489,23.5
27496,23.5
27502,23.5
27509,23.5
27515,23.5
27522,23.5
27529,23.5
27535,23.5
27542,23.5
27548,23.5
27555,23.44
27561,23.5
27568,23.5
27574,23.44
27581,23.44
27588,23.5
27594,23.5
27601,23.5
27607,23.5
27614,23.44
27620,23.44
27627,23.5
27634,23.44
27640,23.5
27647,23.44
27653,23.5
27660,23.44
27666,23.44
27673,23.5
27679,23.44
27686,23.44
27693,23.44
27699,23.44
27706,23.44
27712,23.44
27719,23.44
27725,23.44
27732,23.44
27738,23.44
27745,23.44
27752,23.44
27758,23.44
27765,23.44
27771,23.44
27778,23.44
27784,23.44
27791,23.44
27797,23.44
27804,23.44
27811,23.44
27817,23.44
27824,23.44
27830,23.44
27837,23.44
27843,23.44
27850,23.44
27856,23.44
27863,23.44
27870,23.44
27876,23.44
27883,23.44
27889,23.44
27896,23.44
27902,23.38
27909,23.44
27916,23.44
27922,23.44
27929,23.38
27935,23.38
27942,23.38
27948,23.44
27955,23.38
27961,23.38
27968,23.38
27975,23.44
27981,23.38
27988,23.38
27994,23.38
28001,23.38
28007,23.38
28014,23.38
28020,23.38
28027,23.38
28034,23.38
28040,23.38
28047,23.38
28053,23.38
28060,23.38
28066,23.38
28073,23.38
28079,23.38
28086,23.38
28093,23.38
28099,23.38
28106,23.38
28112,23.38
28119,23.38
28125,23.38
28132,23.38
28139,23.38
28145,23.38
28152,23.38
28158,23.38
28165,23.38
28171,23.38
28178,23.38
28184,23.38
28191,23.38
28198,23.38
28204,23.38
28211,23.38
28217,23.38
28224,23.38
28230,23.38
28237,23.38
28243,23.38
28250,23.31
28257,23.31
28263,23.38
28270,23.31
28276,23.31
28283,23.38
28289,23.31
28296,23.38
28302,23.31
28309,23.31
28318,23.31
28322,23.38
28334,23.31
28344,23.31
28347,23.31
28348,23.31
28355,23.31
28361,23.31
28368,23.31
28375,23.31
28381,23.31
28388,23.31
28394,23.31
28401,23.31
28407,23.31
28414,23.31
28421,23.31
28427,23.31
28434,23.31
28440,23.31
28447,23.31
28453,23.31
28460,23.31
28466,23.31
28473,23.31
28480,23.31
28486,23.31
28493,23.31
28499,23.31
28506,23.25
28512,23.31
28519,23.31
28525,23.31
28532,23.25
28539,23.31
28545,23.31
28552,23.31
28558,23.31
28565,23.31
28571,23.31
28578,23.31
28584,23.25
28591,23.25
28598,23.31
28604,23.25
28611,23.31
28617,23.25
28624,23.25
28630,23.31
28637,23.25
28644,23.25
28650,23.31
28657,23.25
28663,23.25
28670,23.25
28676,23.31
28683,23.25
28689,23.25
28696,23.25
28703,23.25
28709,23.25
28716,23.25
28722,23.25
28729,23.25
28735,23.25
28742,23.25
28748,23.25
28755,23.25
28762,23.25
28768,23.25
28775,23.25
28781,23.25
28788,23.25
28794,23.25
28801,23.25
28807,23.25
28814,23.25
28821,23.25
28827,23.25
28834,23.25
28840,23.25
28847,23.25
28853,23.25
28860,23.25
28866,23.25
28873,23.25
28880,23.25
28886,23.25
28893,23.25
28899,23.25
28906,23.25
28912,23.25
28919,23.25
28926,23.25
28932,23.19
28939,23.19
28945,23.19
28952,23.25
28958,23.25
28965,23.19
28971,23.19
28978,23.19
28985,23.25
28991,23.19
28998,23.19
29004,23.19
29011,23.19
29017,23.19
29024,23.19
29030,23.19
29037,23.19
29044,23.19
29050,23.19
29057,23.19
29063,23.19
29070,23.19
29076,23.19
29083,23.19
29089,23.19
29096,23.19
29103,23.19
29109,23.19
29116,23.19
29122,23.19
29129,23.19
29135,23.19
29142,23.19
29149,23.19
29155,23.19
29162,23.19
29168,23.19
29175,23.19
29181,23.19
29188,23.19
29194,23.19
29201,23.19
29208,23.19
29214,23.19
29221,23.19
29227,23.19
29234,23.13
29240,23.19
29247,23.19
29253,23.13
29260,23.19
29267,23.19
29273,23.19
29280,23.19
29286,23.19
29293,23.19
29299,23.19
29306,23.19
29312,23.13
29319,23.13
29326,23.13
29332,23.13
29339,23.13
29345,23.13
29352,23.13
29358,23.13
29365,23.13
29371,23.13
29378,23.13
29385,23.13
29391,23.13
29398,23.13
29404,23.13
29411,23.13
29417,23.13
29424,23.13
29431,23.13
29437,23.13
29444,23.13
29450,23.13
29457,23.13
29463,23.13
29470,23.13
29476,23.13
29483,23.13
29490,23.13
29496,23.13
29503,23.13
29509,23.13
29516,23.13
29522,23.13
29529,23.13
29535,23.13
29542,23.13
29549,23.13
29555,23.06
29562,23.13
29568,23.06
29575,23.13
29581,23.06
29588,23.06
29594,23.13
29601,23.13
29608,23.06
29614,23.13
29621,23.13
29627,23.06
29634,23.06
29640,23.06
29647,23.13
29653,23.06
29660,23.06
29667,23.06
29673,23.06
29680,23.06
29686,23.06
29693,23.06
29699,23.06
29706,23.06
29713,23.06
29719,23.06
29726,23.06
29732,23.06
29739,23.06
29745,23.06
29752,23.06
29758,23.06
29765,23.06
29772,23.06
29778,23.06
29785,23.06
29791,23.06
29798,23.06
29804,23.06
29811,23.06
29817,23.06
29824,23.06
29831,23.06
29837,23.06
29844,23.06
29850,23.06
29857,23.06
29863,23.06
29870,23.06
29876,23.06
29883,23.06
29890,23
29896,23.06
29903,23.06
29909,23
29916,23.06
29922,23.06
29929,23
29936,23
29942,23
29949,23.06
29955,23.06
29962,23
29968,23
29975,23
29981,23
29988,23
29995,23
30001,23
30008,23
30014,23
30021,23
30027,23
30034,23
30040,23
30047,23
30054,23
30060,23
30067,23
30073,23
30080,23
30086,23
30093,23
30100,23
30106,23
30113,23
30119,23
30126,23
30132,23
30139,23
30145,23
30152,23
30159,23
30165,23
30172,23
30178,23
30185,23
30191,23
30198,23
30204,23
30211,22.94
30218,23
30224,23
30231,22.94
30237,22.94
30244,22.94
30250,22.94
30257,22.94
30263,23
30270,22.94
30277,22.94
30283,22.94
30290,22.94
30296,23
30303,22.94
30309,22.94
30316,22.94
30322,23
30329,22.94
30336,22.94
30342,22.94
30349,22.94
30355,22.94
30362,22.94
30368,22.94
30375,22.94
30382,22.94
30388,22.94
30395,22.94
30401,22.94
30408,22.94
30414,22.94
30421,22.94
30427,22.94
30434,22.94
30441,22.94
30447,22.94
30454,22.94
30460,22.94
30467,22.94
30473,22.94
30480,22.94
30486,22.94
30493,22.94
30500,22.94
30506,22.94
30513,22.94
30519,22.94
30526,22.94
30532,22.94
30539,22.94
30545,22.88
30552,22.94
30559,22.94
30565,22.94
30572,22.94
30578,22.94
30585,22.94
30591,22.88
30598,22.88
30605,22.88
30611,22.88
30618,22.94
30624,22.88
30631,22.88
30637,22.88
30644,22.94
30650,22.94
30657,22.94
30664,22.88
30670,22.88
30677,22.88
30683,22.88
30690,22.88
30696,22.88
30703,22.88
30709,22.88
30716,22.88
30723,22.88
30729,22.88
30736,22.88
30742,22.88
30749,22.88
30755,22.88
30762,22.88
30768,22.88
30775,22.88
30782,22.88
30788,22.88
30795,22.88
30801,22.88
30808,22.88
30814,22.88
30821,22.88
30828,22.88
30834,22.88
30841,22.88
30847,22.88
30854,22.88
30860,22.88
30867,22.88
30873,22.88
30880,22.88
30887,22.88
30893,22.88
30900,22.88
30906,22.88
30913,22.88
30919,22.81
30926,22.81
30932,22.81
30939,22.81
30946,22.81
30952,22.88
30959,22.81
30965,22.81
30972,22.88
30978,22.81
30985,22.81
30991,22.81
30998,22.81
31005,22.81
31011,22.81
31018,22.81
31024,22.81
31031,22.81
31037,22.81
31044,22.81
31053,22.81
31058,22.81
31070,22.81
31074,22.81
31077,22.81
31083,22.81
31090,22.81
31096,22.81
31103,22.81
31110,22.81
31116,22.81
31123,22.81
31129,22.81
31136,22.81
31142,22.81
31149,22.81
31155,22.81
31162,22.81
31169,22.81
31175,22.81
31182,22.81
31188,22.81
31195,22.81
31201,22.81
31208,22.81
31214,22.81
31221,22.81
31228,22.81
31234,22.81
31241,22.81
31247,22.75
31254,22.81
31260,22.81
31267,22.81
31273,22.75
31280,22.75
31287,22.75
31293,22.81
31300,22.75
31306,22.75
31313,22.75
31319,22.75
31326,22.75
31333,22.75
31339,22.75
31346,22.75
31352,22.75
31359,22.75
31365,22.75
31372,22.75
31378,22.75
31385,22.75
31392,22.75
31398,22.75
31405,22.75
31411,22.75
31418,22.75
31424,22.75
31431,22.75
31437,22.75
31444,22.75
31451,22.75
31457,22.75
31464,22.75
31470,22.75
31477,22.75
31483,22.75
31490,22.75
31496,22.75
31503,22.75
31510,22.75
31516,22.75
31523,22.75
31529,22.75
31536,22.75
31542,22.75
31549,22.75
31555,22.75
31562,22.75
31569,22.75
31575,22.75
31582,22.75
31588,22.75
31595,22.75
31601,22.75
31608,22.69
31615,22.69
31621,22.75
31628,22.69
31634,22.75
31641,22.69
31647,22.75
31654,22.75
31660,22.69
31667,22.69
31674,22.75
31680,22.69
31687,22.75
31693,22.69
31700,22.69
31706,22.69
31713,22.69
31719,22.69
31726,22.69
31733,22.69
31739,22.69
31746,22.69
31752,22.69
31759,22.69
31765,22.69
31772,22.69
31778,22.69
31785,22.69
31792,22.69
31798,22.69
31805,22.69
31811,22.69
31818,22.69
31824,22.69
31831,22.69
31838,22.69
31844,22.69
31851,22.69
31857,22.69
31864,22.69
31870,22.69
31877,22.69
31883,22.69
31890,22.69
31897,22.69
31903,22.69
31910,22.69
31916,22.69
31923,22.69
31929,22.69
31936,22.69
31942,22.69
31949,22.69
31956,22.63
31962,22.69
31969,22.69
31975,22.69
31982,22.69
31988,22.69
31995,22.69
32001,22.69
32008,22.63
32015,22.63
32021,22.63
32028,22.69
32034,22.69
32041,22.63
32047,22.69
32054,22.63
32060,22.63
32067,22.63
32074,22.63
32080,22.63
32088,22.63
32093,22.63
32100,22.63
32116,22.63
32119,22.63
32120,22.63
32126,22.63
32133,22.63
32139,22.63
32146,22.63
32152,22.63
32159,22.63
32165,22.63
32172,22.63
32179,22.63
32185,22.63
32192,22.63
32198,22.63
32205,22.63
32211,22.63
32218,22.63
32224,22.63
32231,22.63
32238,22.63
32244,22.63
32251,22.63
32257,22.63
32264,22.63
32270,22.63
32277,22.63
32283,22.63
32290,22.63
32297,22.63
32303,22.63
32310,22.69
32316,22.63
32323,22.63
32329,22.63
32336,22.69
32342,22.69
32349,22.69
32356,22.69
32362,22.69
32369,22.69
32375,22.69
32382,22.69
32388,22.69
32395,22.69
32402,22.69
32408,22.69
32415,22.69
32421,22.69
32428,22.69
32434,22.69
32441,22.75
32447,22.75
32454,22.75
32461,22.69
32467,22.75
32474,22.75
32480,22.75
32487,22.75
32493,22.75
32500,22.75
32506,22.75
32513,22.75
32520,22.75
32526,22.81
32533,22.81
32539,22.75
32546,22.75
32552,22.81
32559,22.81
32565,22.81
32572,22.81
32579,22.81
32585,22.81
32592,22.81
32598,22.81
32605,22.81
32611,22.88
32618,22.88
32625,22.88
32631,22.88
32638,22.88
32644,22.88
32651,22.88
32657,22.88
32664,22.88
32670,22.88
32677,22.88
32684,22.94
32690,22.94
32697,22.94
32703,22.94
32710,22.94
32716,22.94
32723,22.94
32729,22.94
32736,22.94
32743,22.94
32749,23
32756,23
32762,23
32769,23
32775,23
32782,23
32788,23
32795,23
32802,23
32808,23
32815,23.06
32821,23.06
32828,23.06
32834,23.06
32841,23.06
32848,23.06
32854,23.06
32861,23.06
32867,23.06
32874,23.13
32880,23.13
32887,23.06
32893,23.13
32900,23.13
32907,23.13
32913,23.13
32920,23.13
32926,23.13
32933,23.13
32939,23.19
32946,23.19
32952,23.19
32959,23.19
32966,23.19
32972,23.19
32979,23.19
32985,23.19
32992,23.25
32998,23.19
33005,23.25
33011,23.25
33018,23.25
33025,23.25
33031,23.25
33038,23.25
33044,23.25
33051,23.25
33057,23.25
33064,23.31
33071,23.31
33077,23.31
33084,23.31
33090,23.31
33097,23.31
33103,23.31
33110,23.31
33116,23.31
33123,23.31
33130,23.31
33136,23.31
33143,23.38
33149,23.38
33156,23.38
33162,23.38
33169,23.38
33175,23.38
33182,23.38
33189,23.38
33195,23.38
33202,23.38
33208,23.38
33215,23.44
33221,23.38
33228,23.44
33234,23.44
33241,23.44
33248,23.44
33254,23.44
33261,23.44
33267,23.44
33274,23.44
33280,23.44
33287,23.44
33293,23.44
33300,23.5
33307,23.5
33313,23.5
33320,23.5
33326,23.5
33333,23.56
33339,23.5
33346,23.56
33352,23.5
33359,23.5
33366,23.5
33372,23.56
33379,23.56
33385,23.56
33392,23.56
33398,23.56
33405,23.56
33412,23.56
33418,23.56
33425,23.56
33431,23.56
33438,23.56
33444,23.63
33451,23.63
33457,23.63
33464,23.63
33471,23.63
33477,23.63
33484,23.63
33490,23.63
33497,23.63
33503,23.63
33510,23.63
33516,23.63
33523,23.63
33530,23.63
33536,23.69
33543,23.69
33549,23.69
33556,23.69
33562,23.69
33569,23.69
33575,23.69
33582,23.69
33589,23.69
33595,23.69
33602,23.69
33608,23.69
33615,23.69
33621,23.75
33628,23.75
33634,23.75
33641,23.75
33648,23.69
33654,23.75
33661,23.75
33667,23.75
33674,23.75
33680,23.75
33687,23.75
33693,23.75
33700,23.75
33707,23.75
33713,23.75
33720,23.75
33726,23.75
33733,23.81
33739,23.81
33746,23.81
33752,23.81
33759,23.81
33766,23.81
33772,23.81
33779,23.81
33785,23.81
33792,23.81
33798,23.81
33805,23.81
33812,23.81
33818,23.81
33825,23.88
33831,23.81
33838,23.81
33844,23.81
33851,23.88
33857,23.81
33864,23.81
33871,23.88
33877,23.88
33884,23.88
33890,23.88
33897,23.88
33903,23.88
33910,23.88
33916,23.88
33923,23.88
33930,23.88
33936,23.88
33943,23.88
33949,23.88
